InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
557731,21212,PACK OF 72 RETROSPOT CAKE CASES,19,08/11/2011 07:43,0.39,12539,Spain
584831,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,07/01/2011 09:55,2.82,12963,United Kingdom
581100,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,08/18/2011 08:31,2.54,15190,United Kingdom
581201,22960,JAM MAKING SET WITH JARS,9,05/16/2011 07:00,4.34,12702,France
548100,21212,PACK OF 72 RETROSPOT CAKE CASES,1,10/06/2011 07:38,0.41,12739,United Kingdom
550821,20725,LUNCH BAG RED RETROSPOT,8,07/14/2011 07:54,1.73,14613,United Kingdom
549800,22423,REGENCY CAKESTAND 3 TIER,7,06/30/2011 08:31,14.52,13401,France
543263,23203,JUMBO BAG DOILEY PATTERNS,7,03/30/2011 11:47,2.07,12758,Netherlands
570283,23203,JUMBO BAG DOILEY PATTERNS,11,06/27/2011 15:48,2.08,12791,France
573956,22197,SMALL POPCORN HOLDER,1,06/22/2011 12:32,0.87,12703,United Kingdom
541442,21754,HOME BUILDING BLOCK WORD,5,11/13/2011 08:33,6.65,14401,United Kingdom
538900,20727,LUNCH BAG BLACK SKULL.,9,02/12/2011 12:18,1.57,13660,Ireland
569223,22383,LUNCH BAG SUKI DESIGN,3,06/15/2011 11:07,1.52,15442,United Kingdom
546751,22752,SET 7 BABUSHKA NESTING BOXES,15,01/22/2011 18:27,8.04,13626,Ireland
C546389,22138,BAKING SET 9 PIECE RETROSPOT,-15,02/03/2011 14:08,4.99,13161,United Kingdom
548240,23084,RABBIT NIGHT LIGHT,7,06/02/2011 15:54,2.33,13346,United Kingdom
555272,20727,LUNCH BAG BLACK SKULL.,6,06/07/2011 10:21,1.52,14656,United Kingdom
556726,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,04/12/2011 10:09,2.52,13818,United Kingdom
557451,21754,HOME BUILDING BLOCK WORD,15,09/27/2011 15:14,5.58,13373,United Kingdom
543938,22632,HAND WARMER RED POLKA DOT,1,02/14/2011 17:59,1.71,13009,United Kingdom
587091,22960,JAM MAKING SET WITH JARS,5,10/22/2011 10:24,4.66,13157,United Kingdom
587142,22138,BAKING SET 9 PIECE RETROSPOT,1,08/07/2011 07:21,5.09,13127,Germany
548099,21754,HOME BUILDING BLOCK WORD,12,04/16/2011 11:47,6.05,12739,United Kingdom
543954,23298,SPOTTY BUNTING,16,11/12/2011 07:55,4.49,13009,United Kingdom
541785,22423,REGENCY CAKESTAND 3 TIER,2,12/02/2011 10:41,13.9,14239,Germany
544806,23203,JUMBO BAG DOILEY PATTERNS,3,09/02/2011 18:38,1.99,,United Kingdom
545100,21755,LOVE BUILDING BLOCK WORD,4,07/17/2011 13:26,6.03,14132,Germany
558187,84029E,RED WOOLLY HOTTIE WHITE HEART,5,03/22/2011 15:40,4.12,13029,United Kingdom
551523,22423,REGENCY CAKESTAND 3 TIER,9,06/07/2011 09:13,13.32,12667,Germany
545398,84406B,CREAM CUPID HEARTS COAT HANGER,15,10/14/2011 19:18,2.51,12389,United Kingdom
576282,22961,JAM MAKING SET PRINTED,5,03/04/2011 19:37,1.58,12579,United Kingdom
545307,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,7,09/24/2011 15:44,4.1,12862,United Kingdom
584998,22138,BAKING SET 9 PIECE RETROSPOT,2,06/18/2011 11:52,5.34,12887,United Kingdom
584771,22086,PAPER CHAIN KIT 50'S CHRISTMAS,7,07/21/2011 14:56,3.06,12461,United Kingdom
575400,21071,VINTAGE BILLBOARD DRINK ME MUG,2,01/19/2011 10:57,1.2,13757,United Kingdom
548762,22960,JAM MAKING SET WITH JARS,3,08/01/2011 19:42,4.61,13684,Germany
C553181,22423,REGENCY CAKESTAND 3 TIER,-1,04/11/2011 16:36,13.73,14267,Ireland
577802,22138,BAKING SET 9 PIECE RETROSPOT,3,11/14/2011 09:42,5.08,13126,Germany
542818,23084,RABBIT NIGHT LIGHT,3,12/02/2011 19:08,2.29,13252,United Kingdom
537514,20725,LUNCH BAG RED RETROSPOT,1,12/04/2010 19:35,1.81,14834,United Kingdom
559554,22960,JAM MAKING SET WITH JARS,1,11/04/2011 09:39,4.63,,United Kingdom
563598,22961,JAM MAKING SET PRINTED,14,06/17/2011 08:12,1.44,12744,United Kingdom
575801,22961,JAM MAKING SET PRINTED,7,06/09/2011 16:45,1.44,12815,United Kingdom
543463,22178,VICTORIAN GLASS HANGING T-LIGHT,1,01/01/2011 14:51,1.32,13760,United Kingdom
574559,22423,REGENCY CAKESTAND 3 TIER,9,02/25/2011 14:58,14.34,12783,United Kingdom
562477,84406B,CREAM CUPID HEARTS COAT HANGER,4,03/05/2011 14:42,3.04,13188,United Kingdom
565852,22197,SMALL POPCORN HOLDER,6,09/17/2011 11:19,0.77,13013,United Kingdom
554531,23084,RABBIT NIGHT LIGHT,8,07/23/2011 13:33,2.36,12698,United Kingdom
579906,21755,LOVE BUILDING BLOCK WORD,1,05/26/2011 07:27,5.42,15059,Ireland
536727,23298,SPOTTY BUNTING,16,05/17/2011 08:47,5.0,13842,United Kingdom
579926,84879,ASSORTED COLOUR BIRD ORNAMENT,25,12/20/2010 17:37,1.83,13585,Germany
541774,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,06/03/2011 08:22,2.5,14126,United Kingdom
559883,21755,LOVE BUILDING BLOCK WORD,4,09/25/2011 10:52,5.95,14605,United Kingdom
583127,21754,HOME BUILDING BLOCK WORD,3,02/15/2011 17:12,6.0,12969,United Kingdom
C545879,85099B,JUMBO BAG RED RETROSPOT,-3,11/21/2011 15:26,2.39,12499,United Kingdom
561658,22633,HAND WARMER UNION JACK,15,06/05/2011 09:46,1.8,12477,France
578971,21931,JUMBO STORAGE BAG SUKI,5,03/18/2011 10:58,1.95,13556,United Kingdom
551065,22086,PAPER CHAIN KIT 50'S CHRISTMAS,10,07/07/2011 19:15,3.01,,Spain
568631,22178,VICTORIAN GLASS HANGING T-LIGHT,13,11/13/2011 15:23,1.2,12589,United Kingdom
567013,71053,WHITE METAL LANTERN,10,04/21/2011 12:15,3.12,12433,United Kingdom
556209,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,02/11/2011 09:09,2.39,12561,Ireland
562754,21931,JUMBO STORAGE BAG SUKI,1,04/25/2011 14:07,2.05,14832,United Kingdom
574873,22138,BAKING SET 9 PIECE RETROSPOT,2,08/28/2011 16:59,4.65,14038,United Kingdom
548640,20725,LUNCH BAG RED RETROSPOT,8,07/09/2011 19:38,1.86,13302,United Kingdom
548302,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,11,09/07/2011 17:41,3.83,12575,United Kingdom
575043,21755,LOVE BUILDING BLOCK WORD,5,10/28/2011 10:45,6.78,12809,United Kingdom
537707,22197,SMALL POPCORN HOLDER,16,03/30/2011 08:01,0.83,12853,Ireland
539348,21755,LOVE BUILDING BLOCK WORD,14,03/07/2011 08:01,6.17,13800,United Kingdom
562193,22383,LUNCH BAG SUKI DESIGN,11,09/10/2011 11:15,1.73,13276,United Kingdom
557729,21754,HOME BUILDING BLOCK WORD,5,10/25/2011 10:20,5.98,12539,Spain
538103,22632,HAND WARMER RED POLKA DOT,10,07/10/2011 11:48,2.12,13099,United Kingdom
550265,85099B,JUMBO BAG RED RETROSPOT,1,01/23/2011 11:43,2.31,13147,France
579711,22138,BAKING SET 9 PIECE RETROSPOT,19,07/30/2011 11:44,4.8,12960,France
576135,22632,HAND WARMER RED POLKA DOT,1,08/20/2011 15:22,1.96,16065,United Kingdom
550720,23203,JUMBO BAG DOILEY PATTERNS,9,01/18/2011 16:23,2.39,13687,United Kingdom
547782,71053,WHITE METAL LANTERN,3,04/29/2011 12:22,3.75,14097,United Kingdom
546107,84029E,RED WOOLLY HOTTIE WHITE HEART,11,12/14/2010 18:40,4.04,13770,Spain
568876,21212,PACK OF 72 RETROSPOT CAKE CASES,1,03/08/2011 12:37,0.47,12669,Germany
542959,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,07/26/2011 08:50,4.04,13816,United Kingdom
565416,22632,HAND WARMER RED POLKA DOT,3,03/30/2011 14:23,1.91,14475,United Kingdom
555282,84879,ASSORTED COLOUR BIRD ORNAMENT,11,03/03/2011 17:22,1.85,15216,United Kingdom
573591,85099B,JUMBO BAG RED RETROSPOT,5,02/24/2011 18:59,2.33,13344,Germany
539188,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,03/15/2011 07:51,4.21,12351,United Kingdom
567515,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,23,08/08/2011 18:07,3.57,13017,United Kingdom
586798,85099B,JUMBO BAG RED RETROSPOT,11,12/15/2010 08:38,2.07,13730,Ireland
567112,21931,JUMBO STORAGE BAG SUKI,1,03/10/2011 07:07,2.19,,United Kingdom
540222,22383,LUNCH BAG SUKI DESIGN,6,06/25/2011 10:48,1.72,14504,United Kingdom
554414,23084,RABBIT NIGHT LIGHT,7,08/31/2011 17:59,2.17,15200,United Kingdom
558330,84879,ASSORTED COLOUR BIRD ORNAMENT,3,03/19/2011 19:28,1.62,13309,Ireland
580720,20725,LUNCH BAG RED RETROSPOT,11,08/22/2011 16:28,1.68,12641,United Kingdom
573985,85099B,JUMBO BAG RED RETROSPOT,3,03/20/2011 11:36,1.91,12703,United Kingdom
556403,20727,LUNCH BAG BLACK SKULL.,7,01/27/2011 09:30,1.88,12801,United Kingdom
585583,20727,LUNCH BAG BLACK SKULL.,4,09/19/2011 09:39,1.58,14047,United Kingdom
556620,21212,PACK OF 72 RETROSPOT CAKE CASES,10,06/14/2011 11:30,0.42,13814,United Kingdom
564806,71053,WHITE METAL LANTERN,1,09/13/2011 11:23,3.78,12354,United Kingdom
579250,23203,JUMBO BAG DOILEY PATTERNS,1,04/15/2011 13:48,2.08,16233,Germany
C546389,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-7,02/03/2011 14:08,4.55,13161,United Kingdom
565006,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,12/02/2011 07:11,2.31,13393,Netherlands
575260,23203,JUMBO BAG DOILEY PATTERNS,5,02/15/2011 13:44,2.3,14188,United Kingdom
580423,23084,RABBIT NIGHT LIGHT,5,02/27/2011 09:49,2.39,13039,United Kingdom
555805,23084,RABBIT NIGHT LIGHT,5,01/24/2011 07:43,2.27,,United Kingdom
563728,71053,WHITE METAL LANTERN,1,05/12/2011 15:06,3.86,14944,Germany
546477,21754,HOME BUILDING BLOCK WORD,11,02/01/2011 18:24,6.36,12562,United Kingdom
546820,21754,HOME BUILDING BLOCK WORD,5,02/04/2011 14:00,5.42,12450,Ireland
576486,21071,VINTAGE BILLBOARD DRINK ME MUG,8,11/11/2011 13:18,0.98,13194,United Kingdom
570879,84029E,RED WOOLLY HOTTIE WHITE HEART,2,11/03/2011 12:43,4.09,,Ireland
573589,22138,BAKING SET 9 PIECE RETROSPOT,11,09/29/2011 16:50,5.64,13344,Germany
554305,21754,HOME BUILDING BLOCK WORD,16,04/05/2011 17:48,6.05,13054,United Kingdom
584091,21071,VINTAGE BILLBOARD DRINK ME MUG,3,04/17/2011 13:26,1.07,13992,United Kingdom
582118,22961,JAM MAKING SET PRINTED,1,03/23/2011 07:25,1.33,13778,Germany
568462,85099B,JUMBO BAG RED RETROSPOT,12,08/16/2011 19:29,2.1,13290,Ireland
538992,20727,LUNCH BAG BLACK SKULL.,5,08/22/2011 14:30,1.72,13994,United Kingdom
565904,21071,VINTAGE BILLBOARD DRINK ME MUG,12,07/01/2011 07:28,0.99,13112,Belgium
580686,21929,JUMBO BAG PINK VINTAGE PAISLEY,7,08/06/2011 14:41,2.01,,United Kingdom
585143,22633,HAND WARMER UNION JACK,6,09/26/2011 19:34,2.09,12476,United Kingdom
562957,22178,VICTORIAN GLASS HANGING T-LIGHT,1,11/01/2011 10:19,1.19,12797,United Kingdom
580565,22960,JAM MAKING SET WITH JARS,5,10/30/2011 17:57,4.52,13253,Belgium
536901,23203,JUMBO BAG DOILEY PATTERNS,8,08/14/2011 09:32,2.34,13110,United Kingdom
553346,84029E,RED WOOLLY HOTTIE WHITE HEART,10,07/05/2011 09:57,3.43,12369,United Kingdom
574396,23084,RABBIT NIGHT LIGHT,9,10/16/2011 12:16,1.96,13354,United Kingdom
568638,22197,SMALL POPCORN HOLDER,10,04/20/2011 08:03,0.95,12589,United Kingdom
563838,21929,JUMBO BAG PINK VINTAGE PAISLEY,4,02/23/2011 11:23,2.07,15751,United Kingdom
546182,22961,JAM MAKING SET PRINTED,2,10/25/2011 14:19,1.41,12719,United Kingdom
570118,22752,SET 7 BABUSHKA NESTING BOXES,5,08/10/2011 11:28,8.12,13636,United Kingdom
587223,21212,PACK OF 72 RETROSPOT CAKE CASES,8,08/02/2011 19:19,0.45,15496,United Kingdom
570131,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,11,08/01/2011 12:33,3.59,13636,United Kingdom
C551113,22632,HAND WARMER RED POLKA DOT,-11,06/24/2011 17:33,2.01,12880,United Kingdom
555218,21212,PACK OF 72 RETROSPOT CAKE CASES,5,05/07/2011 17:37,0.48,13352,United Kingdom
556243,21212,PACK OF 72 RETROSPOT CAKE CASES,8,07/23/2011 18:25,0.46,12561,Ireland
554181,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,14,01/27/2011 10:26,4.09,13310,United Kingdom
584273,84879,ASSORTED COLOUR BIRD ORNAMENT,1,11/08/2011 17:15,1.69,13940,United Kingdom
537311,23084,RABBIT NIGHT LIGHT,16,03/12/2011 08:33,2.21,12496,United Kingdom
585843,22197,SMALL POPCORN HOLDER,4,08/01/2011 19:53,0.91,14043,United Kingdom
547404,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,01/24/2011 18:48,4.83,13485,United Kingdom
546857,22197,SMALL POPCORN HOLDER,7,01/28/2011 18:16,0.85,13335,United Kingdom
558779,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,01/26/2011 12:33,4.54,13578,United Kingdom
561150,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,06/07/2011 15:48,2.56,12865,United Kingdom
549689,22961,JAM MAKING SET PRINTED,6,05/11/2011 15:48,1.45,13030,United Kingdom
554690,84406B,CREAM CUPID HEARTS COAT HANGER,3,06/18/2011 12:38,2.64,13121,United Kingdom
C575954,21212,PACK OF 72 RETROSPOT CAKE CASES,-9,03/07/2011 13:58,0.46,12730,United Kingdom
583052,21754,HOME BUILDING BLOCK WORD,12,07/15/2011 16:34,5.84,12893,United Kingdom
554746,21755,LOVE BUILDING BLOCK WORD,12,03/09/2011 10:06,6.39,13612,United Kingdom
579058,21929,JUMBO BAG PINK VINTAGE PAISLEY,18,12/28/2010 13:15,2.12,13869,Germany
549595,21754,HOME BUILDING BLOCK WORD,7,02/23/2011 10:56,5.41,15012,United Kingdom
541287,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,06/15/2011 10:20,4.55,12540,United Kingdom
538825,22752,SET 7 BABUSHKA NESTING BOXES,3,07/23/2011 16:34,7.83,14060,Netherlands
560290,22383,LUNCH BAG SUKI DESIGN,11,12/24/2010 13:38,1.57,13764,United Kingdom
551044,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,11/03/2011 16:19,3.38,14410,United Kingdom
545507,84029E,RED WOOLLY HOTTIE WHITE HEART,5,03/01/2011 13:45,3.82,14981,United Kingdom
585206,84406B,CREAM CUPID HEARTS COAT HANGER,12,06/18/2011 14:01,2.61,13289,United Kingdom
578591,20725,LUNCH BAG RED RETROSPOT,5,05/21/2011 07:38,1.87,14655,France
549984,21212,PACK OF 72 RETROSPOT CAKE CASES,3,02/16/2011 14:15,0.43,13271,United Kingdom
568767,21212,PACK OF 72 RETROSPOT CAKE CASES,8,01/20/2011 15:27,0.48,13241,Germany
560403,21071,VINTAGE BILLBOARD DRINK ME MUG,4,02/15/2011 17:40,1.16,13490,Ireland
568292,21754,HOME BUILDING BLOCK WORD,15,08/19/2011 10:32,6.3,13260,United Kingdom
571898,22178,VICTORIAN GLASS HANGING T-LIGHT,8,08/29/2011 15:46,1.16,13233,Belgium
C580386,22086,PAPER CHAIN KIT 50'S CHRISTMAS,-5,06/19/2011 09:27,3.15,16348,United Kingdom
538297,21071,VINTAGE BILLBOARD DRINK ME MUG,7,01/18/2011 08:04,1.03,12852,United Kingdom
586469,22178,VICTORIAN GLASS HANGING T-LIGHT,1,05/17/2011 16:28,1.2,15620,Netherlands
572054,23084,RABBIT NIGHT LIGHT,1,10/24/2011 19:22,2.19,12480,United Kingdom
579067,20727,LUNCH BAG BLACK SKULL.,1,06/12/2011 07:02,1.78,13869,Germany
561017,22138,BAKING SET 9 PIECE RETROSPOT,11,11/20/2011 11:44,4.85,12897,Germany
582851,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,09/03/2011 19:27,3.44,,United Kingdom
559147,21754,HOME BUILDING BLOCK WORD,5,02/24/2011 17:08,5.38,12676,United Kingdom
545614,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,04/06/2011 12:21,2.38,12362,United Kingdom
544579,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,7,02/15/2011 18:42,4.24,13279,United Kingdom
577370,23298,SPOTTY BUNTING,2,02/20/2011 09:15,5.61,12886,France
585902,22138,BAKING SET 9 PIECE RETROSPOT,1,08/15/2011 11:01,4.71,14007,United Kingdom
564290,84406B,CREAM CUPID HEARTS COAT HANGER,1,03/15/2011 18:31,3.14,12666,United Kingdom
579600,22960,JAM MAKING SET WITH JARS,8,09/06/2011 15:53,4.04,13320,United Kingdom
568643,20725,LUNCH BAG RED RETROSPOT,9,04/07/2011 08:52,1.69,12589,United Kingdom
580176,21754,HOME BUILDING BLOCK WORD,3,01/07/2011 18:58,6.08,13665,United Kingdom
537249,84879,ASSORTED COLOUR BIRD ORNAMENT,3,09/08/2011 18:44,1.78,13937,United Kingdom
569411,21212,PACK OF 72 RETROSPOT CAKE CASES,9,09/29/2011 14:51,0.44,12894,United Kingdom
542338,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,05/13/2011 15:19,4.55,12424,United Kingdom
548926,22086,PAPER CHAIN KIT 50'S CHRISTMAS,15,01/29/2011 12:19,2.68,,United Kingdom
550546,71053,WHITE METAL LANTERN,11,10/21/2011 19:28,3.58,12425,United Kingdom
581235,23203,JUMBO BAG DOILEY PATTERNS,16,06/23/2011 10:42,2.11,13159,United Kingdom
537332,21754,HOME BUILDING BLOCK WORD,4,08/21/2011 11:53,5.99,13478,United Kingdom
544338,21212,PACK OF 72 RETROSPOT CAKE CASES,6,05/11/2011 09:43,0.39,14559,United Kingdom
571881,84029E,RED WOOLLY HOTTIE WHITE HEART,13,01/18/2011 12:09,3.97,12517,France
539415,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,02/15/2011 15:58,3.65,13700,United Kingdom
577758,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,07/16/2011 10:40,3.46,13109,United Kingdom
560923,84879,ASSORTED COLOUR BIRD ORNAMENT,7,05/27/2011 12:23,1.89,12382,United Kingdom
557956,22423,REGENCY CAKESTAND 3 TIER,5,05/30/2011 13:01,14.23,14729,Portugal
556053,22178,VICTORIAN GLASS HANGING T-LIGHT,1,06/01/2011 07:45,1.13,12418,United Kingdom
565569,21754,HOME BUILDING BLOCK WORD,8,07/16/2011 17:25,5.39,13201,France
586024,22960,JAM MAKING SET WITH JARS,9,05/01/2011 19:01,4.02,12459,United Kingdom
556041,71053,WHITE METAL LANTERN,7,04/29/2011 13:51,3.7,12487,United Kingdom
C576376,71053,WHITE METAL LANTERN,-4,11/14/2011 13:36,3.14,13263,United Kingdom
538977,84406B,CREAM CUPID HEARTS COAT HANGER,5,04/25/2011 08:40,3.05,12680,Germany
568830,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,11/07/2011 07:24,3.47,,United Kingdom
C558369,23084,RABBIT NIGHT LIGHT,-21,06/04/2011 09:49,2.06,12386,United Kingdom
566675,21929,JUMBO BAG PINK VINTAGE PAISLEY,13,10/12/2011 13:41,2.08,12637,United Kingdom
559460,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,04/22/2011 07:08,3.99,15080,United Kingdom
557078,21929,JUMBO BAG PINK VINTAGE PAISLEY,7,11/30/2011 18:45,2.2,13041,Netherlands
569612,22632,HAND WARMER RED POLKA DOT,2,10/12/2011 10:54,1.99,,United Kingdom
C565726,21929,JUMBO BAG PINK VINTAGE PAISLEY,-1,06/12/2011 17:48,2.37,14548,Ireland
565022,21212,PACK OF 72 RETROSPOT CAKE CASES,4,06/16/2011 17:57,0.44,13393,Netherlands
560328,84029E,RED WOOLLY HOTTIE WHITE HEART,1,09/25/2011 13:31,3.96,13129,United Kingdom
585449,85099B,JUMBO BAG RED RETROSPOT,7,04/11/2011 15:52,2.03,13209,United Kingdom
553509,21071,VINTAGE BILLBOARD DRINK ME MUG,7,06/19/2011 16:05,0.96,12670,United Kingdom
553230,84029E,RED WOOLLY HOTTIE WHITE HEART,15,08/22/2011 07:11,3.6,13087,United Kingdom
582497,85099B,JUMBO BAG RED RETROSPOT,21,01/25/2011 17:37,1.93,13643,United Kingdom
575664,85099B,JUMBO BAG RED RETROSPOT,8,02/15/2011 10:07,1.92,13772,United Kingdom
546527,22752,SET 7 BABUSHKA NESTING BOXES,4,05/19/2011 09:43,6.93,13499,Netherlands
586093,84879,ASSORTED COLOUR BIRD ORNAMENT,7,02/26/2011 16:23,1.68,12408,United Kingdom
569405,84029E,RED WOOLLY HOTTIE WHITE HEART,7,04/19/2011 17:06,3.92,12894,United Kingdom
574684,23084,RABBIT NIGHT LIGHT,8,02/07/2011 15:15,2.05,15769,United Kingdom
558216,21212,PACK OF 72 RETROSPOT CAKE CASES,8,07/29/2011 12:07,0.47,12876,United Kingdom
557438,22197,SMALL POPCORN HOLDER,9,09/03/2011 18:51,0.83,13214,United Kingdom
548867,22752,SET 7 BABUSHKA NESTING BOXES,7,05/15/2011 08:45,8.68,12836,France
538170,20725,LUNCH BAG RED RETROSPOT,12,12/02/2011 08:35,1.81,12438,United Kingdom
575814,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,03/08/2011 18:22,1.99,13991,Spain
562173,21754,HOME BUILDING BLOCK WORD,5,03/03/2011 16:52,5.6,13276,United Kingdom
548937,22752,SET 7 BABUSHKA NESTING BOXES,1,03/12/2011 17:43,8.48,14496,United Kingdom
546898,21754,HOME BUILDING BLOCK WORD,9,09/12/2011 13:01,6.53,12866,United Kingdom
557833,21755,LOVE BUILDING BLOCK WORD,5,07/27/2011 07:56,5.75,13815,United Kingdom
544644,21071,VINTAGE BILLBOARD DRINK ME MUG,2,09/08/2011 12:23,1.1,13170,United Kingdom
582283,22383,LUNCH BAG SUKI DESIGN,7,07/22/2011 18:47,1.52,13080,United Kingdom
549019,20727,LUNCH BAG BLACK SKULL.,6,05/13/2011 16:56,1.83,14569,Netherlands
C559160,22633,HAND WARMER UNION JACK,-1,06/23/2011 15:14,1.88,12676,United Kingdom
579987,23084,RABBIT NIGHT LIGHT,12,05/26/2011 14:36,2.09,13841,United Kingdom
561392,71053,WHITE METAL LANTERN,10,05/17/2011 09:06,3.69,13199,United Kingdom
581874,22633,HAND WARMER UNION JACK,7,11/30/2011 07:45,2.07,12523,United Kingdom
548437,84879,ASSORTED COLOUR BIRD ORNAMENT,6,06/02/2011 19:04,1.88,13205,Spain
565037,22632,HAND WARMER RED POLKA DOT,3,04/01/2011 15:08,1.98,13548,Spain
536724,22086,PAPER CHAIN KIT 50'S CHRISTMAS,11,03/31/2011 07:58,3.33,13842,United Kingdom
573795,22178,VICTORIAN GLASS HANGING T-LIGHT,1,10/11/2011 08:38,1.28,12795,United Kingdom
562282,85099B,JUMBO BAG RED RETROSPOT,5,11/10/2011 11:16,1.94,12941,United Kingdom
550145,71053,WHITE METAL LANTERN,3,06/11/2011 16:50,3.49,15280,Belgium
584653,22961,JAM MAKING SET PRINTED,1,06/21/2011 17:45,1.38,14572,United Kingdom
581830,22423,REGENCY CAKESTAND 3 TIER,10,08/16/2011 17:07,12.87,12543,France
583339,85099B,JUMBO BAG RED RETROSPOT,8,10/05/2011 11:39,2.08,12560,United Kingdom
577786,20727,LUNCH BAG BLACK SKULL.,5,02/20/2011 09:28,1.84,14469,United Kingdom
562725,22960,JAM MAKING SET WITH JARS,1,12/06/2011 19:17,4.2,14329,United Kingdom
576127,22138,BAKING SET 9 PIECE RETROSPOT,7,03/09/2011 14:53,4.77,13225,United Kingdom
554813,22960,JAM MAKING SET WITH JARS,7,01/20/2011 10:53,3.87,,United Kingdom
576899,21929,JUMBO BAG PINK VINTAGE PAISLEY,14,02/08/2011 11:19,1.91,13182,United Kingdom
567016,23084,RABBIT NIGHT LIGHT,1,06/05/2011 13:38,2.22,14931,Germany
545985,22383,LUNCH BAG SUKI DESIGN,14,01/07/2011 10:05,1.54,13758,Germany
569888,21931,JUMBO STORAGE BAG SUKI,1,07/04/2011 11:03,2.14,12395,United Kingdom
571643,84029E,RED WOOLLY HOTTIE WHITE HEART,14,03/09/2011 10:41,3.99,13610,United Kingdom
578394,22423,REGENCY CAKESTAND 3 TIER,12,11/11/2011 18:24,13.35,13167,United Kingdom
568910,22960,JAM MAKING SET WITH JARS,1,09/15/2011 12:53,4.02,14677,United Kingdom
537201,22383,LUNCH BAG SUKI DESIGN,2,09/03/2011 15:33,1.63,12845,United Kingdom
561646,22423,REGENCY CAKESTAND 3 TIER,7,03/08/2011 08:47,13.69,12477,France
552112,23084,RABBIT NIGHT LIGHT,15,03/31/2011 10:38,1.95,13738,United Kingdom
550012,85099B,JUMBO BAG RED RETROSPOT,7,02/08/2011 17:56,1.92,12415,United Kingdom
536675,85099B,JUMBO BAG RED RETROSPOT,3,10/26/2011 13:39,1.95,14368,Spain
544827,22752,SET 7 BABUSHKA NESTING BOXES,5,07/02/2011 14:24,7.12,12811,United Kingdom
578240,22960,JAM MAKING SET WITH JARS,9,08/02/2011 18:31,4.72,12830,United Kingdom
559414,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,09/07/2011 19:20,3.86,13053,United Kingdom
540991,22197,SMALL POPCORN HOLDER,4,02/27/2011 15:13,0.87,14002,United Kingdom
571212,22383,LUNCH BAG SUKI DESIGN,10,04/13/2011 18:57,1.81,13829,Germany
572396,22383,LUNCH BAG SUKI DESIGN,6,10/01/2011 19:17,1.76,14010,United Kingdom
577842,84879,ASSORTED COLOUR BIRD ORNAMENT,2,04/09/2011 18:50,1.63,,Germany
580385,71053,WHITE METAL LANTERN,12,03/21/2011 07:44,3.06,13845,United Kingdom
575036,22383,LUNCH BAG SUKI DESIGN,11,10/11/2011 16:17,1.87,12809,United Kingdom
548386,21754,HOME BUILDING BLOCK WORD,12,03/19/2011 15:44,6.59,12514,United Kingdom
557086,22197,SMALL POPCORN HOLDER,8,11/10/2011 19:41,0.88,13041,Netherlands
564551,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,08/13/2011 18:44,2.93,12565,Ireland
550513,21755,LOVE BUILDING BLOCK WORD,5,10/08/2011 19:23,5.36,14128,Spain
580430,84879,ASSORTED COLOUR BIRD ORNAMENT,1,09/01/2011 10:13,1.88,14507,United Kingdom
552109,21754,HOME BUILDING BLOCK WORD,19,02/19/2011 10:20,5.73,13738,United Kingdom
542081,84406B,CREAM CUPID HEARTS COAT HANGER,15,03/08/2011 14:25,2.8,,United Kingdom
581521,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,06/24/2011 17:38,2.68,14558,United Kingdom
581826,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,07/29/2011 12:18,4.39,14018,Spain
