InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,LineTotal
576722,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,2011-03-30 11:54:00,2.25,15657,United Kingdom,2.25
545416,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2011-02-23 18:57:00,3.95,12389,United Kingdom,35.55
550632,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-02-14 14:19:00,8.58,15667,United Kingdom,8.58
537147,21754,HOME BUILDING BLOCK WORD,8,2011-06-19 11:41:00,5.55,12598,France,44.4
580433,22961,JAM MAKING SET PRINTED,8,2011-03-01 09:22:00,1.44,14507,United Kingdom,11.52
555623,21754,HOME BUILDING BLOCK WORD,10,2011-07-10 08:29:00,6.08,13089,United Kingdom,60.8
555991,22383,LUNCH BAG SUKI DESIGN,9,2011-05-11 14:43:00,1.88,13044,Belgium,16.92
546259,21931,JUMBO STORAGE BAG SUKI,13,2011-02-22 18:30:00,1.98,12873,United Kingdom,25.74
552769,20725,LUNCH BAG RED RETROSPOT,4,2010-12-22 19:39:00,1.73,13581,United Kingdom,6.92
537305,21730,GLASS STAR FROSTED T-LIGHT HOLDER,16,2011-03-13 11:34:00,4.46,12496,United Kingdom,71.36
552455,22086,PAPER CHAIN KIT 50'S CHRISTMAS,8,2011-05-14 19:30:00,3.03,12638,United Kingdom,24.24
561131,22383,LUNCH BAG SUKI DESIGN,4,2011-02-06 16:00:00,1.88,15203,United Kingdom,7.52
551257,22633,HAND WARMER UNION JACK,15,2011-05-14 14:01:00,1.82,12909,Ireland,27.3
538733,21071,VINTAGE BILLBOARD DRINK ME MUG,1,2011-02-22 13:42:00,1.04,12488,Portugal,1.04
550806,21071,VINTAGE BILLBOARD DRINK ME MUG,4,2011-02-28 07:40:00,1.18,12464,France,4.72
581599,21929,JUMBO BAG PINK VINTAGE PAISLEY,4,2011-09-11 16:20:00,2.1,15927,United Kingdom,8.4
553827,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2011-03-03 08:27:00,4.67,14344,United Kingdom,28.02
584017,20727,LUNCH BAG BLACK SKULL.,14,2011-06-04 09:42:00,1.65,13885,United Kingdom,23.1
548037,22961,JAM MAKING SET PRINTED,1,2011-03-25 16:45:00,1.31,13977,United Kingdom,1.31
543968,22383,LUNCH BAG SUKI DESIGN,1,2011-02-05 07:14:00,1.55,14420,United Kingdom,1.55
551056,23084,RABBIT NIGHT LIGHT,1,2011-05-13 10:01:00,1.99,14543,United Kingdom,1.99
570139,22383,LUNCH BAG SUKI DESIGN,11,2010-12-12 14:45:00,1.72,13636,United Kingdom,18.92
561614,84406B,CREAM CUPID HEARTS COAT HANGER,5,2011-05-22 08:51:00,2.82,13752,France,14.1
583840,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2011-08-27 17:24:00,4.55,13337,United Kingdom,40.95
547910,21212,PACK OF 72 RETROSPOT CAKE CASES,10,2011-02-11 07:34:00,0.46,13861,United Kingdom,4.6
550129,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-04-14 19:40:00,3.11,12686,United Kingdom,3.11
559018,21212,PACK OF 72 RETROSPOT CAKE CASES,11,2011-04-19 08:01:00,0.41,12945,United Kingdom,4.51
539476,22178,VICTORIAN GLASS HANGING T-LIGHT,16,2011-10-30 09:50:00,1.42,12614,France,22.72
578003,22633,HAND WARMER UNION JACK,17,2011-02-10 15:42:00,2.01,12571,United Kingdom,34.17
547412,22633,HAND WARMER UNION JACK,12,2010-12-07 15:56:00,1.97,13485,United Kingdom,23.64
550499,23298,SPOTTY BUNTING,13,2011-03-11 11:19:00,5.21,12426,Ireland,67.73
564527,21931,JUMBO STORAGE BAG SUKI,6,2011-07-31 14:56:00,1.88,13350,United Kingdom,11.28
587168,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-01-11 11:29:00,2.39,13486,United Kingdom,11.95
561795,22633,HAND WARMER UNION JACK,9,2010-12-08 18:21:00,1.74,13877,United Kingdom,15.66
540265,84029E,RED WOOLLY HOTTIE WHITE HEART,5,2011-04-03 17:25:00,4.11,12770,Ireland,20.55
585435,22632,HAND WARMER RED POLKA DOT,20,2011-03-21 18:30:00,1.98,12931,United Kingdom,39.6
584719,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-09-17 11:43:00,3.95,12896,United Kingdom,3.95
579938,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-02-09 19:57:00,1.69,14482,United Kingdom,1.69
539355,22197,SMALL POPCORN HOLDER,1,2011-03-13 14:27:00,0.82,14011,United Kingdom,0.82
564383,23298,SPOTTY BUNTING,3,2011-05-14 11:25:00,5.13,12722,United Kingdom,15.39
581521,20725,LUNCH BAG RED RETROSPOT,3,2011-06-24 17:38:00,1.74,14558,United Kingdom,5.22
557116,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2011-04-24 09:34:00,1.67,12810,United Kingdom,6.68
571940,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2010-12-02 09:51:00,1.58,15054,Ireland,3.16
582955,22383,LUNCH BAG SUKI DESIGN,11,2010-12-13 15:49:00,1.84,13787,United Kingdom,20.24
558519,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,2011-05-25 19:21:00,1.98,12522,United Kingdom,3.96
555450,71053,WHITE METAL LANTERN,2,2010-12-02 14:10:00,3.41,13863,United Kingdom,6.82
537958,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2011-06-19 17:06:00,3.91,12833,United Kingdom,3.91
546030,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-02-14 07:31:00,2.8,13526,United Kingdom,5.6
549721,21754,HOME BUILDING BLOCK WORD,10,2011-11-12 16:44:00,5.58,13030,United Kingdom,55.8
539154,22178,VICTORIAN GLASS HANGING T-LIGHT,5,2010-12-31 08:23:00,1.23,15761,United Kingdom,6.15
547120,22960,JAM MAKING SET WITH JARS,9,2011-11-01 11:08:00,3.83,13268,Germany,34.47
581191,20727,LUNCH BAG BLACK SKULL.,3,2011-09-12 09:50:00,1.68,12702,France,5.04
561802,22961,JAM MAKING SET PRINTED,9,2010-12-01 17:07:00,1.36,13877,United Kingdom,12.24
546483,22632,HAND WARMER RED POLKA DOT,3,2011-08-09 19:52:00,1.7,12562,United Kingdom,5.1
555293,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-02-06 08:44:00,2.63,13299,United Kingdom,18.41
572512,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2011-11-10 17:39:00,1.53,14222,Belgium,6.12
583520,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13,2011-06-19 12:05:00,4.49,13704,United Kingdom,58.37
579676,22632,HAND WARMER RED POLKA DOT,6,2011-02-12 14:16:00,2.1,12371,United Kingdom,12.6
543297,22960,JAM MAKING SET WITH JARS,10,2010-12-03 10:06:00,4.1,13866,Ireland,41.0
562426,71053,WHITE METAL LANTERN,3,2011-03-28 14:05:00,3.65,12837,United Kingdom,10.95
569364,84406B,CREAM CUPID HEARTS COAT HANGER,7,2011-05-30 15:22:00,2.54,13734,United Kingdom,17.78
568674,21754,HOME BUILDING BLOCK WORD,4,2011-02-10 11:45:00,6.78,12915,United Kingdom,27.12
568536,23298,SPOTTY BUNTING,12,2011-07-21 12:18:00,5.69,13266,Belgium,68.28
536690,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-03-31 10:52:00,2.84,12888,United Kingdom,2.84
578738,23203,JUMBO BAG DOILEY PATTERNS,10,2011-10-31 15:11:00,2.0,12636,United Kingdom,20.0
556766,22178,VICTORIAN GLASS HANGING T-LIGHT,1,2011-03-15 13:45:00,1.31,13003,United Kingdom,1.31
579189,21754,HOME BUILDING BLOCK WORD,1,2011-08-01 08:07:00,6.82,14498,United Kingdom,6.82
578252,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-02-06 07:54:00,2.48,12830,United Kingdom,9.92
561995,21212,PACK OF 72 RETROSPOT CAKE CASES,19,2011-06-16 17:21:00,0.4,12618,United Kingdom,7.6
582980,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-03-20 09:27:00,2.51,14405,Spain,2.51
544029,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2011-02-23 10:23:00,2.37,13618,Belgium,45.03
581604,22197,SMALL POPCORN HOLDER,1,2011-04-23 19:10:00,0.89,14027,United Kingdom,0.89
557198,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2011-06-07 11:42:00,1.55,12766,Ireland,7.75
544908,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2011-07-30 07:22:00,4.31,12542,Portugal,21.55
540518,21212,PACK OF 72 RETROSPOT CAKE CASES,9,2011-03-07 16:52:00,0.45,13736,United Kingdom,4.05
569657,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-03-05 12:43:00,2.68,15469,United Kingdom,8.04
541587,84879,ASSORTED COLOUR BIRD ORNAMENT,14,2011-02-19 15:43:00,1.58,13355,United Kingdom,22.12
573701,22383,LUNCH BAG SUKI DESIGN,7,2011-02-25 10:26:00,1.73,12692,United Kingdom,12.11
562121,21071,VINTAGE BILLBOARD DRINK ME MUG,5,2011-07-20 14:25:00,1.09,12682,United Kingdom,5.45
564424,21755,LOVE BUILDING BLOCK WORD,3,2011-02-06 16:21:00,6.24,13511,United Kingdom,18.72
564737,20727,LUNCH BAG BLACK SKULL.,13,2011-04-18 14:35:00,1.65,12671,France,21.45
581087,21754,HOME BUILDING BLOCK WORD,11,2011-02-10 13:22:00,6.16,13675,United Kingdom,67.76
566932,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2011-07-07 07:31:00,1.9,13006,United Kingdom,22.8
554590,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-02-22 09:13:00,2.82,14737,United Kingdom,11.28
578720,71053,WHITE METAL LANTERN,6,2011-07-30 07:36:00,3.11,12674,Netherlands,18.66
575148,71053,WHITE METAL LANTERN,7,2011-02-08 15:35:00,3.29,12796,United Kingdom,23.03
547172,22633,HAND WARMER UNION JACK,7,2011-11-19 14:34:00,1.79,13250,United Kingdom,12.53
578669,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-02-08 12:40:00,2.85,13957,United Kingdom,5.7
539883,21212,PACK OF 72 RETROSPOT CAKE CASES,9,2010-12-15 13:01:00,0.47,13535,United Kingdom,4.23
582740,22961,JAM MAKING SET PRINTED,1,2011-08-12 09:40:00,1.58,14916,Ireland,1.58
554240,22383,LUNCH BAG SUKI DESIGN,6,2011-10-27 17:44:00,1.75,14229,Netherlands,10.5
553758,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-06-16 18:16:00,2.64,14320,United Kingdom,5.28
580155,23203,JUMBO BAG DOILEY PATTERNS,2,2010-12-15 10:51:00,2.12,15755,Ireland,4.24
570613,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2010-12-22 15:59:00,4.53,16287,United Kingdom,36.24
564333,23084,RABBIT NIGHT LIGHT,5,2011-08-04 12:38:00,2.29,16505,France,11.45
587159,22961,JAM MAKING SET PRINTED,9,2011-03-07 12:39:00,1.64,12626,United Kingdom,14.76
584448,22632,HAND WARMER RED POLKA DOT,13,2011-03-14 10:07:00,1.88,13010,United Kingdom,24.44
545377,22633,HAND WARMER UNION JACK,12,2011-11-26 11:35:00,2.02,12574,Germany,24.24
555946,23298,SPOTTY BUNTING,1,2011-09-13 13:55:00,5.37,14718,United Kingdom,5.37
543342,21931,JUMBO STORAGE BAG SUKI,3,2011-06-19 18:05:00,1.82,14062,United Kingdom,5.46
541550,71053,WHITE METAL LANTERN,10,2011-04-20 14:30:00,3.33,13383,United Kingdom,33.3
570154,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2011-09-19 11:15:00,4.0,13001,Ireland,8.0
545180,23298,SPOTTY BUNTING,12,2011-07-29 19:54:00,5.29,12422,France,63.48
549961,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,16,2011-11-10 17:47:00,3.82,13271,United Kingdom,61.12
543730,20727,LUNCH BAG BLACK SKULL.,4,2011-07-04 19:20:00,1.71,13686,Germany,6.84
567273,23298,SPOTTY BUNTING,11,2011-02-11 15:14:00,5.23,12765,United Kingdom,57.53
542174,22633,HAND WARMER UNION JACK,8,2010-12-02 08:23:00,1.78,13545,United Kingdom,14.24
540615,21929,JUMBO BAG PINK VINTAGE PAISLEY,9,2011-09-30 16:34:00,2.17,12924,United Kingdom,19.53
537717,21754,HOME BUILDING BLOCK WORD,11,2011-09-14 07:53:00,6.04,12853,Ireland,66.44
545412,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-06-29 14:27:00,2.36,12389,United Kingdom,23.6
563211,23298,SPOTTY BUNTING,15,2011-06-19 10:14:00,5.56,13141,United Kingdom,83.4
546906,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12,2011-03-13 17:58:00,3.93,12866,United Kingdom,47.16
585484,23203,JUMBO BAG DOILEY PATTERNS,15,2011-06-19 09:29:00,2.01,13209,United Kingdom,30.15
550383,22960,JAM MAKING SET WITH JARS,5,2011-03-20 07:35:00,4.28,13600,United Kingdom,21.4
561149,22197,SMALL POPCORN HOLDER,1,2011-04-05 07:49:00,0.94,12865,United Kingdom,0.94
563294,22178,VICTORIAN GLASS HANGING T-LIGHT,5,2011-03-14 16:24:00,1.31,13027,Ireland,6.55
555390,20725,LUNCH BAG RED RETROSPOT,5,2011-06-18 19:45:00,1.69,13315,Ireland,8.45
563380,21929,JUMBO BAG PINK VINTAGE PAISLEY,6,2010-12-14 12:12:00,2.36,15088,United Kingdom,14.16
580704,22197,SMALL POPCORN HOLDER,3,2010-12-13 07:34:00,0.91,15612,Germany,2.73
540700,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2011-07-30 14:02:00,4.44,12978,United Kingdom,35.52
553283,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2011-08-18 07:18:00,4.4,12683,Netherlands,35.2
564133,23084,RABBIT NIGHT LIGHT,4,2011-04-16 16:37:00,2.18,12652,United Kingdom,8.72
553583,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,2011-09-14 17:51:00,3.87,13226,United Kingdom,69.66
547263,22178,VICTORIAN GLASS HANGING T-LIGHT,2,2011-05-17 08:57:00,1.42,15685,United Kingdom,2.84
566099,71053,WHITE METAL LANTERN,9,2011-09-13 07:26:00,3.27,12546,United Kingdom,29.43
547705,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2011-03-16 19:34:00,1.58,12761,United Kingdom,7.9
560275,22383,LUNCH BAG SUKI DESIGN,17,2011-02-06 14:25:00,1.85,12870,United Kingdom,31.45
585082,85099B,JUMBO BAG RED RETROSPOT,7,2011-04-01 19:18:00,1.99,13827,United Kingdom,13.93
553334,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-09-17 16:20:00,1.84,12369,United Kingdom,1.84
553500,21931,JUMBO STORAGE BAG SUKI,12,2011-03-19 07:22:00,1.8,12670,United Kingdom,21.6
554931,23298,SPOTTY BUNTING,15,2011-08-20 09:09:00,4.92,12462,United Kingdom,73.8
584588,20725,LUNCH BAG RED RETROSPOT,11,2011-05-29 11:52:00,1.57,13091,United Kingdom,17.27
559849,22633,HAND WARMER UNION JACK,3,2011-02-19 07:06:00,1.67,14724,United Kingdom,5.01
565653,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,11,2010-12-27 08:23:00,3.66,13538,United Kingdom,40.26
572143,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2010-12-07 17:19:00,0.46,13720,United Kingdom,0.46
545075,22960,JAM MAKING SET WITH JARS,1,2011-08-31 08:00:00,4.78,12393,France,4.78
537491,22752,SET 7 BABUSHKA NESTING BOXES,11,2011-06-01 19:45:00,8.06,12902,United Kingdom,88.66
540637,21929,JUMBO BAG PINK VINTAGE PAISLEY,4,2011-09-14 16:18:00,2.18,12924,United Kingdom,8.72
550740,22961,JAM MAKING SET PRINTED,1,2011-11-12 15:25:00,1.45,12596,United Kingdom,1.45
537112,22961,JAM MAKING SET PRINTED,6,2011-01-05 19:26:00,1.51,13463,United Kingdom,9.06
544436,22632,HAND WARMER RED POLKA DOT,17,2011-03-21 14:35:00,2.11,13834,France,35.87
571997,22178,VICTORIAN GLASS HANGING T-LIGHT,7,2010-12-01 19:03:00,1.23,13722,United Kingdom,8.61
574698,84029E,RED WOOLLY HOTTIE WHITE HEART,3,2011-03-07 18:31:00,3.73,13042,Ireland,11.19
580046,22178,VICTORIAN GLASS HANGING T-LIGHT,8,2011-02-18 15:10:00,1.14,13377,United Kingdom,9.12
571095,71053,WHITE METAL LANTERN,5,2010-12-11 09:44:00,3.19,15179,Germany,15.95
545984,84406B,CREAM CUPID HEARTS COAT HANGER,18,2011-03-20 08:26:00,2.93,13758,Germany,52.74
549529,23203,JUMBO BAG DOILEY PATTERNS,8,2011-09-15 12:59:00,2.36,16015,United Kingdom,18.88
539440,85099B,JUMBO BAG RED RETROSPOT,3,2011-03-26 07:50:00,2.07,13070,Netherlands,6.21
555563,71053,WHITE METAL LANTERN,6,2011-09-16 13:10:00,3.5,12844,United Kingdom,21.0
551142,22632,HAND WARMER RED POLKA DOT,12,2011-09-14 14:01:00,1.94,12880,United Kingdom,23.28
571407,84029E,RED WOOLLY HOTTIE WHITE HEART,9,2011-03-17 09:16:00,3.83,13889,United Kingdom,34.47
578726,71053,WHITE METAL LANTERN,9,2011-11-01 15:24:00,3.41,12636,United Kingdom,30.69
580789,84406B,CREAM CUPID HEARTS COAT HANGER,11,2010-12-24 09:21:00,3.1,13438,Germany,34.1
574306,22178,VICTORIAN GLASS HANGING T-LIGHT,5,2011-05-23 19:52:00,1.16,13156,United Kingdom,5.8
575145,22138,BAKING SET 9 PIECE RETROSPOT,8,2011-09-14 12:22:00,5.68,12796,United Kingdom,45.44
573961,85099B,JUMBO BAG RED RETROSPOT,7,2011-09-30 13:25:00,2.16,12703,United Kingdom,15.12
537835,22632,HAND WARMER RED POLKA DOT,11,2011-10-25 19:08:00,1.82,13060,France,20.02
542052,20725,LUNCH BAG RED RETROSPOT,5,2011-06-16 12:27:00,1.74,12747,United Kingdom,8.7
546161,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2011-10-30 10:12:00,1.93,13024,United Kingdom,7.72
586275,23084,RABBIT NIGHT LIGHT,1,2011-05-12 19:39:00,2.07,12948,United Kingdom,2.07
583133,22632,HAND WARMER RED POLKA DOT,1,2011-07-05 09:42:00,1.67,12803,United Kingdom,1.67
575776,21931,JUMBO STORAGE BAG SUKI,7,2011-08-20 10:23:00,2.12,12505,United Kingdom,14.84
544916,84029E,RED WOOLLY HOTTIE WHITE HEART,8,2011-04-11 19:00:00,3.75,12542,Portugal,30.0
560100,22961,JAM MAKING SET PRINTED,13,2010-12-31 10:06:00,1.33,13723,United Kingdom,17.29
575249,23203,JUMBO BAG DOILEY PATTERNS,4,2011-02-23 13:31:00,2.22,14317,United Kingdom,8.88
573585,85099B,JUMBO BAG RED RETROSPOT,10,2011-11-01 15:05:00,2.36,13344,Germany,23.6
569845,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2010-12-17 09:50:00,2.65,13820,Belgium,23.85
536473,21931,JUMBO STORAGE BAG SUKI,6,2011-07-29 13:23:00,1.83,12590,United Kingdom,10.98
548464,21212,PACK OF 72 RETROSPOT CAKE CASES,6,2011-02-25 12:38:00,0.43,13491,United Kingdom,2.58
538814,20727,LUNCH BAG BLACK SKULL.,1,2010-12-03 16:22:00,1.84,15666,United Kingdom,1.84
575017,85099B,JUMBO BAG RED RETROSPOT,9,2011-05-21 17:05:00,1.92,13007,United Kingdom,17.28
549092,21212,PACK OF 72 RETROSPOT CAKE CASES,12,2011-09-14 18:30:00,0.41,13177,United Kingdom,4.92
570915,21754,HOME BUILDING BLOCK WORD,5,2010-12-23 17:16:00,6.54,13679,United Kingdom,32.7
565914,22138,BAKING SET 9 PIECE RETROSPOT,5,2011-10-30 12:48:00,4.66,13112,Belgium,23.3
544199,20725,LUNCH BAG RED RETROSPOT,5,2011-09-14 19:34:00,1.73,12939,United Kingdom,8.65
553784,22752,SET 7 BABUSHKA NESTING BOXES,11,2011-02-09 13:01:00,8.22,13809,United Kingdom,90.42
560071,21931,JUMBO STORAGE BAG SUKI,3,2011-08-10 11:43:00,2.01,15451,United Kingdom,6.03
548624,22138,BAKING SET 9 PIECE RETROSPOT,15,2011-06-06 19:12:00,5.42,12486,United Kingdom,81.3
577675,21071,VINTAGE BILLBOARD DRINK ME MUG,7,2010-12-07 16:41:00,1.09,13629,United Kingdom,7.63
536738,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-01-06 08:52:00,1.74,13842,United Kingdom,1.74
581455,22383,LUNCH BAG SUKI DESIGN,7,2011-08-20 18:39:00,1.59,13925,Germany,11.13
562559,84406B,CREAM CUPID HEARTS COAT HANGER,5,2011-11-01 09:20:00,2.68,14234,United Kingdom,13.4
574658,22138,BAKING SET 9 PIECE RETROSPOT,7,2010-12-15 14:29:00,4.58,14987,United Kingdom,32.06
570595,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-02-28 14:54:00,2.92,14527,United Kingdom,5.84
580075,84879,ASSORTED COLOUR BIRD ORNAMENT,11,2011-10-17 18:28:00,1.76,13377,United Kingdom,19.36
570989,21755,LOVE BUILDING BLOCK WORD,10,2011-02-21 11:47:00,5.77,13621,United Kingdom,57.7
578922,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2011-05-13 13:07:00,2.45,13398,United Kingdom,22.05
543993,22138,BAKING SET 9 PIECE RETROSPOT,16,2011-02-25 18:32:00,5.43,12512,United Kingdom,86.88
563761,22752,SET 7 BABUSHKA NESTING BOXES,14,2011-02-18 19:11:00,8.46,12644,United Kingdom,118.44
547998,22178,VICTORIAN GLASS HANGING T-LIGHT,13,2010-12-14 09:23:00,1.43,13562,United Kingdom,18.59
546385,20727,LUNCH BAG BLACK SKULL.,1,2011-02-10 13:53:00,1.82,13161,United Kingdom,1.82
574031,20727,LUNCH BAG BLACK SKULL.,1,2010-12-15 15:31:00,1.86,15168,United Kingdom,1.86
584761,22178,VICTORIAN GLASS HANGING T-LIGHT,5,2011-05-29 11:42:00,1.3,12461,United Kingdom,6.5
573118,22086,PAPER CHAIN KIT 50'S CHRISTMAS,13,2011-04-03 14:40:00,3.11,13031,United Kingdom,40.43
544824,22632,HAND WARMER RED POLKA DOT,2,2011-09-30 13:31:00,2.09,12811,United Kingdom,4.18
548838,22961,JAM MAKING SET PRINTED,5,2011-06-19 07:43:00,1.48,14646,France,7.4
563906,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-04-26 15:13:00,3.42,13668,United Kingdom,3.42
551976,85099B,JUMBO BAG RED RETROSPOT,1,2011-09-14 10:52:00,2.22,13312,United Kingdom,2.22
573101,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2011-11-26 14:30:00,1.83,13031,United Kingdom,10.98
563241,22178,VICTORIAN GLASS HANGING T-LIGHT,5,2011-08-20 14:35:00,1.21,13906,United Kingdom,6.05
564673,22197,SMALL POPCORN HOLDER,8,2010-12-18 13:26:00,0.91,13727,United Kingdom,7.28
585322,20725,LUNCH BAG RED RETROSPOT,7,2011-02-07 12:02:00,1.64,13756,United Kingdom,11.48
548402,21754,HOME BUILDING BLOCK WORD,5,2011-05-13 16:41:00,6.73,14152,United Kingdom,33.65
547532,22752,SET 7 BABUSHKA NESTING BOXES,11,2010-12-03 09:57:00,8.05,13453,United Kingdom,88.55
574155,23298,SPOTTY BUNTING,10,2011-08-14 15:31:00,5.54,12736,France,55.4
581443,21071,VINTAGE BILLBOARD DRINK ME MUG,11,2011-09-25 16:22:00,1.03,12932,United Kingdom,11.33
564478,20727,LUNCH BAG BLACK SKULL.,5,2011-02-10 09:38:00,1.55,15110,United Kingdom,7.75
560755,22632,HAND WARMER RED POLKA DOT,17,2011-02-15 16:36:00,1.9,13207,United Kingdom,32.3
583676,21071,VINTAGE BILLBOARD DRINK ME MUG,1,2011-02-15 09:52:00,1.03,13569,United Kingdom,1.03
548883,84029E,RED WOOLLY HOTTIE WHITE HEART,10,2011-11-12 07:37:00,3.47,12836,France,34.7
566739,21071,VINTAGE BILLBOARD DRINK ME MUG,9,2011-07-05 10:19:00,1.12,12699,Germany,10.08
565357,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-09-30 08:55:00,2.54,12714,Spain,2.54
564768,21931,JUMBO STORAGE BAG SUKI,5,2011-06-20 10:45:00,2.08,14727,United Kingdom,10.4
579742,23298,SPOTTY BUNTING,5,2010-12-18 09:25:00,5.38,15455,United Kingdom,26.9
587168,23298,SPOTTY BUNTING,1,2011-01-11 11:29:00,4.82,13486,United Kingdom,4.82
554141,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2010-12-10 11:01:00,4.44,15306,United Kingdom,31.08
542262,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-07-30 10:19:00,4.05,13274,United Kingdom,12.15
559998,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-09-01 11:59:00,4.74,13043,United Kingdom,4.74
560438,22197,SMALL POPCORN HOLDER,3,2011-02-09 15:30:00,0.81,13103,United Kingdom,2.43
559203,21755,LOVE BUILDING BLOCK WORD,16,2011-07-01 10:12:00,6.12,13732,Germany,97.92
581486,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-06-01 11:12:00,1.61,12966,Spain,1.61
567068,23298,SPOTTY BUNTING,5,2011-02-10 15:08:00,5.28,14654,United Kingdom,26.4
581315,84879,ASSORTED COLOUR BIRD ORNAMENT,9,2011-03-10 13:20:00,1.8,13390,Ireland,16.2
572679,84029E,RED WOOLLY HOTTIE WHITE HEART,3,2011-08-19 18:39:00,4.12,13927,United Kingdom,12.36
551142,21071,VINTAGE BILLBOARD DRINK ME MUG,8,2011-09-14 14:01:00,0.97,12880,United Kingdom,7.76
542655,71053,WHITE METAL LANTERN,1,2011-06-07 07:19:00,3.22,13148,United Kingdom,3.22
572429,21754,HOME BUILDING BLOCK WORD,15,2011-03-10 16:51:00,6.05,13750,United Kingdom,90.75
566014,20725,LUNCH BAG RED RETROSPOT,10,2010-12-26 16:50:00,1.85,13424,United Kingdom,18.5
548094,21755,LOVE BUILDING BLOCK WORD,8,2011-02-10 09:44:00,6.16,12739,United Kingdom,49.28
563614,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-04-07 18:56:00,0.39,14318,United Kingdom,0.39
587343,84029E,RED WOOLLY HOTTIE WHITE HEART,10,2011-10-09 11:53:00,3.7,12396,Ireland,37.0
583588,20725,LUNCH BAG RED RETROSPOT,1,2010-12-03 09:37:00,1.74,15425,United Kingdom,1.74
563333,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-02-05 08:55:00,1.86,13864,United Kingdom,1.86
570692,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-08-30 08:28:00,2.84,16390,Netherlands,11.36
539215,84029E,RED WOOLLY HOTTIE WHITE HEART,9,2011-09-15 07:38:00,3.49,12558,United Kingdom,31.41
581921,21754,HOME BUILDING BLOCK WORD,10,2011-02-10 08:02:00,6.55,12629,Germany,65.5
573490,21212,PACK OF 72 RETROSPOT CAKE CASES,10,2011-11-05 19:23:00,0.44,13353,United Kingdom,4.4
587369,22086,PAPER CHAIN KIT 50'S CHRISTMAS,7,2011-01-02 10:15:00,2.98,13737,France,20.86
565082,23203,JUMBO BAG DOILEY PATTERNS,9,2011-07-26 08:28:00,2.36,13083,United Kingdom,21.24
542582,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-02-18 16:39:00,7.72,13076,United Kingdom,23.16
